"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2016","1,112.92","1,111.50","1,120.18","1,105.18","","0.19%"
"03/17/2016","1,110.86","1,125.34","1,126.90","1,109.41","","-1.22%"
"03/16/2016","1,124.60","1,109.35","1,126.39","1,102.88","","1.41%"
"03/15/2016","1,108.91","1,112.61","1,114.87","1,103.84","","-0.25%"
"03/14/2016","1,111.72","1,120.79","1,133.71","1,107.83","","-0.72%"
"03/11/2016","1,119.77","1,136.88","1,144.97","1,119.59","","-1.45%"
"03/10/2016","1,136.28","1,136.66","1,155.64","1,130.97","","0.01%"
"03/09/2016","1,136.15","1,146.15","1,150.31","1,135.15","","-0.81%"
"03/08/2016","1,145.44","1,150.80","1,161.36","1,144.47","","-0.40%"
"03/07/2016","1,150.05","1,143.75","1,163.30","1,143.13","","0.57%"
"03/04/2016","1,143.55","1,154.92","1,164.72","1,142.47","","-0.91%"
"03/03/2016","1,154.04","1,140.34","1,156.61","1,137.31","","1.20%"
"03/02/2016","1,140.35","1,133.83","1,145.67","1,127.12","","0.62%"
"03/01/2016","1,133.27","1,139.35","1,147.85","1,131.74","","-0.47%"
"02/29/2016","1,138.67","1,118.37","1,141.41","1,114.82","","1.89%"
"02/26/2016","1,117.50","1,119.30","1,123.47","1,109.43","","-0.06%"
"02/25/2016","1,118.22","1,116.35","1,127.49","1,108.26","","0.21%"
"02/24/2016","1,115.90","1,113.68","1,136.25","1,109.45","","0.27%"
"02/23/2016","1,112.91","1,096.18","1,114.97","1,094.59","","1.58%"
"02/22/2016","1,095.62","1,104.53","1,106.43","1,086.66","","-0.62%"
"02/19/2016","1,102.46","1,107.99","1,111.36","1,098.16","","-0.43%"
"02/18/2016","1,107.24","1,086.00","1,117.39","1,078.90","","2.00%"
"02/17/2016","1,085.55","1,076.76","1,089.87","1,075.17","","0.88%"
"02/16/2016","1,076.11","1,084.68","1,091.59","1,067.74","","-0.72%"
"02/15/2016","1,083.89","1,100.34","1,102.49","1,078.04","","-1.36%"
"02/12/2016","1,098.87","1,100.92","1,103.49","1,090.98","","-0.17%"
"02/11/2016","1,100.71","1,060.83","1,110.03","1,059.80","","3.80%"
"02/10/2016","1,060.38","1,052.91","1,065.47","1,048.97","","0.76%"
"02/09/2016","1,052.38","1,062.05","1,067.72","1,051.99","","-0.86%"
"02/08/2016","1,061.46","1,051.89","1,076.68","1,044.74","","0.98%"
"02/05/2016","1,051.15","1,031.05","1,053.65","1,028.17","","2.00%"
"02/04/2016","1,030.52","1,028.91","1,033.33","1,023.58","","0.21%"
"02/03/2016","1,028.37","1,033.93","1,034.88","1,024.80","","-0.49%"
"02/02/2016","1,033.43","1,036.33","1,037.61","1,028.84","","-0.23%"
"02/01/2016","1,035.77","1,032.07","1,037.61","1,030.03","","0.45%"
"01/29/2016","1,031.13","1,019.39","1,033.94","1,016.54","","1.21%"
"01/28/2016","1,018.83","1,032.87","1,033.36","1,016.21","","-1.30%"
"01/27/2016","1,032.26","1,030.40","1,035.07","1,024.92","","0.24%"
"01/26/2016","1,029.76","1,022.20","1,035.60","1,020.11","","0.79%"
"01/25/2016","1,021.64","1,017.04","1,024.18","1,016.43","","0.50%"
"01/22/2016","1,016.58","1,012.61","1,019.57","1,008.39","","0.44%"
"01/21/2016","1,012.10","1,010.91","1,018.30","1,006.57","","0.16%"
"01/20/2016","1,010.49","996.13","1,015.44","995.41","","1.50%"
"01/19/2016","995.54","999.72","1,006.64","994.40","","-0.36%"
"01/18/2016","999.17","997.12","1,003.82","995.07","","0.25%"
"01/15/2016","996.70","992.32","1,000.98","989.76","","0.50%"
"01/14/2016","991.76","1,004.92","1,006.52","986.85","","-1.27%"
"01/13/2016","1,004.51","1,001.15","1,007.58","997.75","","0.37%"
"01/12/2016","1,000.83","1,007.83","1,010.29","998.80","","-0.64%"
"01/11/2016","1,007.28","1,010.71","1,016.37","1,006.44","","-0.22%"
"01/08/2016","1,009.47","1,014.32","1,018.68","1,006.96","","-0.43%"
"01/07/2016","1,013.81","1,014.43","1,021.25","1,008.96","","-0.02%"
"01/06/2016","1,014.00","1,002.37","1,018.33","998.63","","1.22%"
"01/05/2016","1,001.82","991.79","1,007.38","990.90","","1.08%"
"01/04/2016","991.14","976.88","1,001.36","974.64","","1.54%"
"01/01/2016","976.10","976.80","978.33","975.99","","-0.02%"
"12/31/2015","976.25","971.01","978.84","970.49","","0.62%"
"12/30/2015","970.19","979.08","981.23","969.44","","-0.90%"
"12/29/2015","978.98","974.88","982.03","972.70","","0.49%"
"12/28/2015","974.21","982.09","982.58","971.71","","-0.53%"
"12/25/2015","979.42","980.53","983.21","980.03","","-0.07%"
"12/24/2015","980.06","980.30","984.03","977.36","","-0.01%"
"12/23/2015","980.11","978.65","984.63","978.51","","0.16%"
"12/22/2015","978.55","987.95","990.85","977.94","","-0.91%"
"12/21/2015","987.55","981.45","991.39","978.78","","0.73%"
"12/18/2015","980.42","971.59","986.57","969.69","","0.94%"
"12/17/2015","971.28","982.27","987.34","965.99","","-1.10%"
"12/16/2015","982.05","970.14","986.80","969.75","","1.22%"
"12/15/2015","970.26","964.73","977.31","961.38","","0.63%"
"12/14/2015","964.19","978.06","983.39","964.07","","-1.32%"
"12/11/2015","977.13","979.30","983.22","967.99","","-0.21%"
"12/10/2015","979.15","972.75","982.64","972.48","","0.66%"
"12/09/2015","972.70","986.96","989.72","972.57","","-1.38%"
"12/08/2015","986.32","988.52","991.05","981.43","","-0.20%"
"12/07/2015","988.28","1,000.27","1,003.21","987.50","","-0.96%"
"12/04/2015","997.90","970.82","1,001.50","969.37","","2.79%"
"12/03/2015","970.77","992.51","997.97","968.17","","-2.12%"
"12/02/2015","991.77","1,006.01","1,008.90","990.49","","-1.39%"
"12/01/2015","1,005.72","1,007.53","1,015.39","1,001.19","","-0.16%"
"11/30/2015","1,007.34","998.85","1,011.64","995.07","","0.96%"
"11/27/2015","997.76","1,010.56","1,012.64","995.46","","-1.16%"
"11/26/2015","1,009.52","1,008.18","1,012.37","1,007.20","","0.17%"
"11/25/2015","1,007.77","1,010.75","1,015.12","1,007.29","","-0.27%"
"11/24/2015","1,010.51","1,005.21","1,014.86","1,004.75","","0.58%"
"11/23/2015","1,004.70","1,012.54","1,013.64","1,004.12","","-0.71%"
"11/20/2015","1,011.88","1,008.48","1,018.36","1,007.31","","0.41%"
"11/19/2015","1,007.73","1,004.59","1,011.80","1,001.19","","0.37%"
"11/18/2015","1,004.04","1,005.64","1,008.39","1,000.19","","-0.07%"
"11/17/2015","1,004.74","1,012.96","1,017.31","1,002.13","","-0.78%"
"11/16/2015","1,012.59","1,007.82","1,023.77","1,005.34","","0.77%"
"11/13/2015","1,004.82","1,003.61","1,010.80","1,001.48","","0.19%"
"11/12/2015","1,002.92","1,010.71","1,017.68","1,000.13","","-0.73%"
"11/11/2015","1,010.25","1,016.10","1,018.14","1,009.01","","-0.54%"
"11/10/2015","1,015.72","1,016.06","1,023.19","1,013.90","","-0.01%"
"11/09/2015","1,015.87","1,015.24","1,018.08","1,010.57","","0.19%"
"11/06/2015","1,013.92","1,014.33","1,034.74","1,011.25","","0.02%"
"11/05/2015","1,013.73","1,019.61","1,023.10","1,013.94","","-0.51%"
"11/04/2015","1,018.95","1,019.15","1,029.58","1,018.97","","0.02%"
"11/03/2015","1,018.74","1,029.10","1,033.46","1,016.29","","-0.93%"
"11/02/2015","1,028.27","1,035.94","1,036.22","1,026.23","","-0.90%"
"10/30/2015","1,037.62","1,043.86","1,046.98","1,030.71","","-0.57%"
"10/29/2015","1,043.60","1,058.22","1,065.12","1,042.82","","-1.38%"
"10/28/2015","1,058.19","1,055.65","1,069.48","1,055.08","","0.25%"
"10/27/2015","1,055.53","1,052.20","1,058.48","1,049.80","","0.34%"
"10/26/2015","1,052.00","1,057.55","1,061.64","1,051.71","","-0.40%"
"10/23/2015","1,056.22","1,049.52","1,069.39","1,049.29","","0.65%"
"10/22/2015","1,049.35","1,029.28","1,050.88","1,026.58","","2.01%"
"10/21/2015","1,028.65","1,036.58","1,038.45","1,026.13","","-0.70%"
"10/20/2015","1,035.95","1,033.72","1,040.53","1,029.88","","0.23%"
"10/19/2015","1,033.55","1,037.05","1,040.13","1,029.88","","-0.35%"
"10/16/2015","1,037.19","1,039.41","1,042.43","1,032.90","","-0.17%"
"10/15/2015","1,038.91","1,032.98","1,043.33","1,028.92","","0.61%"
"10/14/2015","1,032.60","1,026.98","1,037.41","1,018.26","","0.62%"
"10/13/2015","1,026.27","1,025.06","1,027.78","1,011.94","","0.16%"
"10/12/2015","1,024.66","1,019.27","1,028.29","1,015.48","","0.70%"
"10/09/2015","1,017.52","1,009.98","1,022.07","1,009.16","","0.80%"
"10/08/2015","1,009.49","1,019.32","1,020.48","1,009.83","","-0.94%"
"10/07/2015","1,019.10","1,017.79","1,025.97","1,016.96","","0.17%"
"10/06/2015","1,017.38","1,014.74","1,024.30","1,013.43","","0.24%"
"10/05/2015","1,014.93","1,014.16","1,019.17","1,003.58","","-0.03%"
"10/02/2015","1,015.21","994.73","1,016.52","986.52","","2.14%"
"10/01/2015","993.98","997.60","1,000.92","994.42","","-0.31%"
"09/30/2015","997.10","1,002.18","1,003.76","994.76","","-0.43%"
"09/29/2015","1,001.42","1,006.67","1,010.63","998.67","","-0.46%"
"09/28/2015","1,006.09","1,023.85","1,026.17","1,006.40","","-1.71%"
"09/25/2015","1,023.55","1,027.61","1,033.51","1,021.00","","-0.35%"
"09/24/2015","1,027.17","1,010.51","1,028.35","1,008.81","","1.70%"
"09/23/2015","1,009.97","1,011.39","1,017.05","1,007.54","","-0.05%"
"09/22/2015","1,010.44","1,012.83","1,017.21","1,005.05","","-0.19%"
"09/21/2015","1,012.33","1,009.48","1,013.45","1,004.09","","0.51%"
"09/18/2015","1,007.16","989.42","1,011.70","987.19","","1.84%"
"09/17/2015","988.94","991.60","994.95","980.94","","-0.23%"
"09/16/2015","991.20","980.71","994.49","977.56","","1.08%"
"09/15/2015","980.62","980.29","982.43","975.45","","0.15%"
"09/14/2015","979.11","977.07","982.02","973.97","","0.27%"
"09/11/2015","976.46","984.63","987.03","971.43","","-0.77%"
"09/10/2015","984.01","988.45","995.29","982.95","","-0.42%"
"09/09/2015","988.18","1,001.35","1,007.60","987.45","","-1.30%"
"09/08/2015","1,001.21","1,002.17","1,007.75","996.84","","-0.08%"
"09/07/2015","1,002.06","1,006.36","1,010.62","1,000.18","","-0.39%"
"09/04/2015","1,005.97","1,011.73","1,017.29","1,003.43","","-0.51%"
"09/03/2015","1,011.15","1,009.97","1,016.53","1,001.38","","0.15%"
"09/02/2015","1,009.66","1,008.09","1,015.89","1,006.76","","0.25%"
"09/01/2015","1,007.16","1,012.45","1,018.77","1,006.79","","-0.42%"
"08/31/2015","1,011.45","1,014.69","1,016.05","1,002.85","","-0.23%"
"08/28/2015","1,013.82","1,000.19","1,016.69","997.16","","1.41%"
"08/27/2015","999.74","994.48","1,003.94","990.55","","0.58%"
"08/26/2015","993.99","990.63","995.75","979.27","","0.37%"
"08/25/2015","990.28","993.98","1,004.85","988.21","","-0.31%"
"08/24/2015","993.38","1,021.39","1,024.08","990.89","","-2.50%"
"08/21/2015","1,018.83","1,024.60","1,035.51","1,017.08","","-0.55%"
"08/20/2015","1,024.46","1,020.11","1,031.62","1,016.91","","0.49%"
"08/19/2015","1,019.47","1,014.08","1,023.38","1,010.01","","0.59%"
"08/18/2015","1,013.53","1,008.85","1,014.30","1,005.18","","0.53%"
"08/17/2015","1,008.17","1,003.07","1,011.72","1,001.67","","0.48%"
"08/14/2015","1,003.38","1,000.09","1,005.91","997.31","","0.37%"
"08/13/2015","999.69","1,007.98","1,010.90","998.60","","-0.78%"
"08/12/2015","1,007.57","1,004.44","1,009.21","997.87","","0.35%"
"08/11/2015","1,004.08","1,002.55","1,014.39","995.78","","0.20%"
"08/10/2015","1,002.10","996.34","1,009.62","994.57","","0.53%"
"08/07/2015","996.86","998.90","1,009.31","994.80","","0.00%"
"08/06/2015","996.89","994.60","1,001.53","992.20","","0.26%"
"08/05/2015","994.33","999.40","1,002.05","993.37","","-0.43%"
"08/04/2015","998.62","991.92","1,000.58","988.30","","0.73%"
"08/03/2015","991.37","998.82","999.79","990.91","","-0.55%"
"07/31/2015","996.81","996.06","998.56","983.03","","0.22%"
"07/30/2015","994.59","998.22","1,003.60","987.89","","-0.31%"
"07/29/2015","997.73","990.34","999.85","987.90","","0.83%"
"07/28/2015","989.52","986.35","995.81","984.88","","0.41%"
"07/27/2015","985.45","1,001.60","1,002.01","984.11","","-1.43%"
"07/24/2015","999.77","992.95","1,004.03","981.78","","0.74%"
"07/23/2015","992.45","1,001.25","1,006.40","988.82","","-0.76%"
"07/22/2015","1,000.10","1,006.82","1,009.10","996.11","","-0.62%"
"07/21/2015","1,006.36","1,013.08","1,024.15","1,003.90","","-0.56%"
"07/20/2015","1,012.00","1,046.90","1,047.33","1,005.59","","-3.34%"
"07/17/2015","1,047.00","1,053.13","1,054.26","1,041.85","","-0.52%"
"07/16/2015","1,052.52","1,049.93","1,054.36","1,047.85","","0.30%"
"07/15/2015","1,049.37","1,049.72","1,051.99","1,043.54","","0.06%"
"07/14/2015","1,048.71","1,052.42","1,053.91","1,042.53","","-0.29%"
"07/13/2015","1,051.78","1,048.38","1,053.30","1,034.78","","0.97%"
"07/10/2015","1,041.69","1,050.15","1,051.32","1,034.81","","-0.74%"
"07/09/2015","1,049.45","1,045.39","1,057.76","1,042.46","","0.46%"
"07/08/2015","1,044.61","1,050.40","1,054.14","1,040.86","","-0.49%"
"07/07/2015","1,049.76","1,058.57","1,068.17","1,046.27","","-0.78%"
"07/06/2015","1,057.97","1,061.62","1,067.57","1,049.70","","0.70%"
"07/03/2015","1,050.59","1,051.96","1,056.51","1,050.31","","-0.08%"
"07/02/2015","1,051.46","1,057.45","1,059.51","1,042.09","","-0.52%"
"07/01/2015","1,056.94","1,051.53","1,059.36","1,048.89","","0.52%"
"06/30/2015","1,051.52","1,049.93","1,057.38","1,040.38","","0.20%"
"06/29/2015","1,049.40","1,064.62","1,083.00","1,046.39","","-0.26%"
"06/26/2015","1,052.10","1,046.20","1,053.97","1,044.57","","0.56%"
"06/25/2015","1,046.19","1,049.08","1,054.04","1,044.15","","-0.24%"
"06/24/2015","1,048.68","1,055.16","1,056.66","1,046.74","","-0.57%"
"06/23/2015","1,054.70","1,045.64","1,058.34","1,043.66","","0.91%"
"06/22/2015","1,045.19","1,056.46","1,057.26","1,038.01","","-1.06%"
"06/19/2015","1,056.42","1,058.14","1,065.13","1,053.99","","-0.11%"
"06/18/2015","1,057.57","1,045.22","1,059.37","1,041.64","","1.26%"
"06/17/2015","1,044.42","1,050.95","1,051.92","1,042.72","","-0.56%"
"06/16/2015","1,050.33","1,051.54","1,056.25","1,046.05","","-0.08%"
"06/15/2015","1,051.13","1,051.84","1,058.66","1,045.11","","0.33%"
"06/12/2015","1,047.66","1,049.84","1,057.55","1,045.11","","-0.16%"
"06/11/2015","1,049.39","1,047.36","1,053.78","1,045.47","","0.27%"
"06/10/2015","1,046.57","1,043.13","1,056.01","1,040.24","","0.40%"
"06/09/2015","1,042.42","1,039.72","1,052.07","1,037.09","","0.31%"
"06/08/2015","1,039.25","1,054.58","1,061.62","1,038.09","","-1.36%"
"06/05/2015","1,053.53","1,046.72","1,055.95","1,042.55","","0.73%"
"06/04/2015","1,045.86","1,051.09","1,053.71","1,038.29","","-0.43%"
"06/03/2015","1,050.38","1,069.63","1,073.49","1,047.52","","-1.72%"
"06/02/2015","1,068.72","1,088.22","1,089.68","1,066.51","","-1.74%"
"06/01/2015","1,087.65","1,083.60","1,102.58","1,081.93","","0.46%"
"05/29/2015","1,082.63","1,085.49","1,087.94","1,081.31","","-0.21%"
"05/28/2015","1,084.88","1,089.51","1,091.22","1,084.62","","-0.34%"
"05/27/2015","1,088.57","1,091.88","1,096.88","1,086.86","","-0.23%"
"05/26/2015","1,091.04","1,099.68","1,102.99","1,087.02","","-0.73%"
"05/25/2015","1,099.09","1,096.21","1,102.40","1,094.09","","0.48%"
"05/22/2015","1,093.84","1,085.53","1,096.15","1,082.05","","0.83%"
"05/21/2015","1,084.81","1,090.26","1,091.88","1,080.42","","-0.50%"
"05/20/2015","1,090.23","1,083.33","1,092.75","1,082.19","","0.70%"
"05/19/2015","1,082.63","1,082.92","1,094.34","1,079.40","","0.02%"
"05/18/2015","1,082.38","1,067.71","1,084.78","1,067.71","","1.31%"
"05/15/2015","1,068.38","1,070.22","1,074.92","1,066.40","","-0.10%"
"05/14/2015","1,069.49","1,070.49","1,078.13","1,062.80","","-0.04%"
"05/13/2015","1,069.91","1,064.76","1,074.47","1,059.29","","0.56%"
"05/12/2015","1,063.98","1,061.30","1,065.37","1,050.08","","0.30%"
"05/11/2015","1,060.76","1,061.13","1,070.06","1,057.28","","0.05%"
"05/08/2015","1,060.28","1,051.29","1,062.04","1,048.57","","0.95%"
"05/07/2015","1,050.35","1,050.03","1,056.17","1,038.13","","0.12%"
"05/06/2015","1,049.14","1,066.64","1,069.37","1,046.28","","-1.59%"
"05/05/2015","1,066.04","1,066.17","1,076.30","1,064.12","","0.03%"
"05/04/2015","1,065.71","1,052.05","1,070.83","1,051.91","","1.37%"
"05/01/2015","1,051.33","1,056.01","1,056.01","1,040.09","","-0.31%"
"04/30/2015","1,054.56","1,082.29","1,087.93","1,050.79","","-2.51%"
"04/29/2015","1,081.73","1,103.68","1,105.63","1,080.80","","-1.94%"
"04/28/2015","1,103.16","1,103.99","1,107.68","1,098.36","","-0.02%"
"04/27/2015","1,103.43","1,084.78","1,108.17","1,084.69","","1.80%"
"04/24/2015","1,083.88","1,103.10","1,105.61","1,082.09","","-1.67%"
"04/23/2015","1,102.27","1,106.83","1,113.74","1,099.92","","-0.35%"
"04/22/2015","1,106.12","1,119.87","1,122.19","1,104.15","","-1.16%"
"04/21/2015","1,119.06","1,113.76","1,124.13","1,111.08","","0.55%"
"04/20/2015","1,112.92","1,113.10","1,121.80","1,107.93","","-0.07%"
"04/17/2015","1,113.71","1,113.69","1,120.53","1,110.93","","0.04%"
"04/16/2015","1,113.30","1,125.26","1,136.86","1,110.31","","-0.99%"
"04/15/2015","1,124.38","1,119.57","1,129.96","1,118.72","","0.48%"
"04/14/2015","1,118.99","1,134.57","1,138.15","1,115.09","","-1.32%"
"04/13/2015","1,133.98","1,139.41","1,143.32","1,130.44","","-0.33%"
"04/10/2015","1,137.68","1,120.88","1,141.45","1,118.28","","1.58%"
"04/09/2015","1,120.02","1,115.39","1,122.99","1,108.71","","0.49%"
"04/08/2015","1,114.59","1,118.07","1,118.77","1,108.48","","-0.25%"
"04/07/2015","1,117.43","1,111.83","1,119.95","1,106.99","","0.52%"
"04/06/2015","1,111.61","1,101.82","1,115.43","1,100.06","","0.85%"
"04/03/2015","1,102.19","1,104.70","1,106.92","1,089.05","","-0.17%"
"04/02/2015","1,104.02","1,118.45","1,119.67","1,098.44","","-1.26%"
"04/01/2015","1,118.06","1,102.86","1,122.27","1,098.03","","1.41%"
"03/31/2015","1,102.50","1,095.03","1,108.49","1,092.61","","0.72%"
"03/30/2015","1,094.66","1,101.34","1,102.74","1,091.14","","-0.52%"
"03/27/2015","1,100.37","1,107.09","1,111.12","1,097.03","","-0.56%"
"03/26/2015","1,106.57","1,089.64","1,110.01","1,088.57","","1.61%"
"03/25/2015","1,089.07","1,092.16","1,093.76","1,085.40","","-0.24%"
"03/24/2015","1,091.64","1,086.80","1,094.46","1,081.37","","0.50%"
"03/23/2015","1,086.17","1,091.18","1,098.44","1,082.34","","-0.55%"
"03/20/2015","1,092.14","1,098.92","1,100.08","1,086.12","","-0.55%"
"03/19/2015","1,098.21","1,074.59","1,104.38","1,072.62","","2.24%"
"03/18/2015","1,074.16","1,085.05","1,093.03","1,067.14","","-0.95%"
"03/17/2015","1,084.43","1,092.76","1,095.15","1,074.46","","-0.66%"
"03/16/2015","1,091.67","1,104.90","1,108.81","1,086.46","","-0.94%"
"03/13/2015","1,102.02","1,084.77","1,104.34","1,084.20","","1.62%"
"03/12/2015","1,084.48","1,095.49","1,104.38","1,082.82","","-0.95%"
"03/11/2015","1,094.89","1,086.17","1,098.13","1,084.76","","0.88%"
"03/10/2015","1,085.36","1,075.56","1,089.82","1,071.28","","0.96%"
"03/09/2015","1,075.04","1,077.78","1,082.99","1,073.94","","-0.09%"
"03/06/2015","1,076.00","1,086.16","1,095.24","1,072.51","","-0.90%"
"03/05/2015","1,085.77","1,083.46","1,095.51","1,082.67","","0.27%"
"03/04/2015","1,082.89","1,076.95","1,087.85","1,076.57","","0.60%"
"03/03/2015","1,076.40","1,079.09","1,085.88","1,067.85","","-0.21%"
"03/02/2015","1,078.71","1,084.38","1,095.19","1,076.41","","-0.40%"
"02/27/2015","1,083.05","1,080.17","1,088.92","1,072.62","","0.32%"
"02/26/2015","1,079.55","1,060.48","1,082.24","1,059.18","","1.88%"
"02/25/2015","1,059.58","1,058.49","1,068.07","1,057.47","","0.16%"
"02/24/2015","1,057.92","1,060.53","1,062.71","1,052.45","","-0.19%"
"02/23/2015","1,059.95","1,055.96","1,067.72","1,051.20","","0.44%"
"02/20/2015","1,055.30","1,061.74","1,076.46","1,050.01","","-0.57%"
"02/19/2015","1,061.34","1,063.90","1,076.46","1,059.93","","-0.19%"
"02/18/2015","1,063.33","1,059.93","1,065.18","1,053.89","","0.36%"
"02/17/2015","1,059.51","1,084.76","1,089.12","1,055.42","","-2.26%"
"02/16/2015","1,084.00","1,078.49","1,087.88","1,074.82","","0.45%"
"02/13/2015","1,079.10","1,071.36","1,082.04","1,070.70","","0.77%"
"02/12/2015","1,070.85","1,075.58","1,086.89","1,070.48","","-0.41%"
"02/11/2015","1,075.25","1,089.59","1,095.74","1,073.32","","-1.28%"
"02/10/2015","1,089.20","1,094.18","1,099.51","1,087.96","","-0.38%"
"02/09/2015","1,093.37","1,090.75","1,100.62","1,089.21","","0.34%"
"02/06/2015","1,089.71","1,101.91","1,108.13","1,084.05","","-1.07%"
"02/05/2015","1,101.49","1,118.87","1,127.05","1,098.07","","-1.47%"
"02/04/2015","1,117.90","1,097.95","1,122.61","1,095.67","","1.90%"
"02/03/2015","1,097.10","1,123.52","1,135.10","1,091.64","","-2.31%"
"02/02/2015","1,123.02","1,137.56","1,138.01","1,118.93","","-1.21%"
"01/30/2015","1,136.73","1,110.82","1,138.49","1,109.61","","2.40%"
"01/29/2015","1,110.06","1,138.12","1,140.51","1,107.41","","-2.39%"
"01/28/2015","1,137.20","1,135.35","1,140.44","1,130.80","","0.18%"
"01/27/2015","1,135.11","1,140.15","1,142.22","1,129.20","","-0.40%"
"01/26/2015","1,139.64","1,157.08","1,168.39","1,131.42","","-1.28%"
"01/23/2015","1,154.43","1,145.79","1,168.04","1,139.24","","0.83%"
"01/22/2015","1,144.92","1,114.01","1,150.84","1,099.92","","2.85%"
"01/21/2015","1,113.15","1,121.11","1,127.34","1,106.51","","-0.65%"
"01/20/2015","1,120.41","1,100.41","1,122.72","1,099.13","","1.87%"
"01/19/2015","1,099.84","1,108.82","1,109.30","1,093.59","","-0.54%"
"01/16/2015","1,105.86","1,085.32","1,113.13","1,077.99","","1.93%"
"01/15/2015","1,084.93","1,042.52","1,094.02","1,041.78","","4.15%"
"01/14/2015","1,041.73","1,045.26","1,053.11","1,038.11","","-0.31%"
"01/13/2015","1,045.02","1,042.21","1,055.12","1,039.96","","0.33%"
"01/12/2015","1,041.62","1,032.51","1,043.92","1,029.99","","0.90%"
"01/09/2015","1,032.29","1,025.19","1,033.95","1,023.49","","0.71%"
